ReporterISO3,PartnerISO3,Year,Value chains,Temperature,value_usd,quantity_mt
ESP,EGY,2008,Potatoes,Dehydrated,218174,79.0065
MRT,MAR,2023,Potatoes,Dehydrated,37944,79.41382
AUT,MAR,2015,Potatoes,Fresh,51036,78.751
JOR,EGY,2002,Potatoes,Fresh,15550,78.75
MLT,EGY,2020,Potatoes,Fresh,32021,78.3
YEM,EGY,2018,Potatoes,Frozen,95742,78.197
ZAF,EGY,2004,Potatoes,Dehydrated,120268,78.084
TUN,EGY,2018,Potatoes,Dehydrated,460790,78.027
QAT,MAR,2022,Potatoes,Fresh,55014,78
SYR,EGY,2009,Potatoes,Dehydrated,143498,106.065
BGR,EGY,2016,Potatoes,Dehydrated,161634,77.672
ITA,EGY,2017,Potatoes,Dehydrated,214670,77.522
IND,EGY,2018,Potatoes,Dehydrated,107438,77.485
JPN,EGY,2007,Potatoes,Dehydrated,334664,77.41
ITA,MAR,2017,Potatoes,Dehydrated,147882,77.28
TGO,MAR,2016,Potatoes,Fresh,16201,77.178
FRA,DZA,2003,Potatoes,Fresh,32798,77
ARE,EGY,2020,Potatoes,Dehydrated,149374,76.928
CHE,MAR,2010,Potatoes,Fresh,70531,76.825
CAN,EGY,2006,Potatoes,Dehydrated,252817,76.804
NGA,MAR,2020,Seed Potatoes,Seed,167044,76.71
LTU,MAR,2003,Potatoes,Fresh,41584,76.665
DEU,KEN,2006,Potatoes,Dehydrated,224000,76.5
ISR,EGY,2022,Potatoes,Dehydrated,362000,86.129411
OMN,EGY,2019,Seed Potatoes,Seed,37625,76.312
NER,DZA,2019,Potatoes,Fresh,12512,76.2
ESP,EGY,2016,Potatoes,Fresh,26196,76.2
LBN,EGY,2002,Potatoes,Dehydrated,131625,76.188
QAT,EGY,2012,Seed Potatoes,Seed,40864,76.125
JOR,EGY,2004,Potatoes,Fresh,22592,76.12
SVK,EGY,2021,Potatoes,Dehydrated,197539,76.094
JPN,EGY,2010,Potatoes,Dehydrated,333329,75.912
UGA,KEN,2023,Potatoes,Dehydrated,443631,83.10467
ESP,EGY,2015,Potatoes,Dehydrated,235270,135.826138
GBR,EGY,2013,Potatoes,Dehydrated,243804,75.549
AUS,EGY,2003,Potatoes,Dehydrated,73904,75.498
BGR,EGY,2024,Potatoes,Dehydrated,111499,77.891566
ESP,EGY,2017,Potatoes,Dehydrated,138861,75.14739
KAZ,EGY,2010,Potatoes,Fresh,16026,75.02
BEL,MAR,2010,Seed Potatoes,Seed,36971,75
BGR,EGY,2018,Potatoes,Fresh,33317,75
DNK,EGY,2014,Potatoes,Fresh,38172,75
ISR,EGY,2023,Potatoes,Dehydrated,383000,84.017026
SVK,EGY,2023,Potatoes,Fresh,52541,74.902
BEL,EGY,2003,Potatoes,Dehydrated,130811,74.86
CAN,EGY,2007,Potatoes,Dehydrated,255630,74.856
CHN,EGY,2013,Potatoes,Dehydrated,56998,75
LBY,EGY,2007,Potatoes,Frozen,76811,76.869
HRV,EGY,2013,Potatoes,Fresh,44733,74.52
JPN,EGY,2006,Potatoes,Dehydrated,287484,74.476
MRT,MAR,2022,Potatoes,Dehydrated,23361,84.4515
SVK,EGY,2015,Potatoes,Dehydrated,204701,74.234
CAN,MAR,2006,Potatoes,Dehydrated,280344,74.11
SAU,EGY,2002,Potatoes,Fresh,32533,74
TUR,EGY,2024,Potatoes,Frozen,50913,74.003
LBY,EGY,2009,Potatoes,Fresh,46545,73.571
URY,EGY,2004,Potatoes,Dehydrated,88327,73.182
DEU,MAR,2021,Potatoes,Fresh,46796,73.114767
ALB,EGY,2005,Potatoes,Fresh,20552,73.1
CAN,EGY,2004,Potatoes,Dehydrated,134703,73.073
HUN,EGY,2008,Potatoes,Dehydrated,185000,73
POL,EGY,2023,Potatoes,Frozen,161813,72.98
GBR,EGY,2003,Potatoes,Dehydrated,116026,72.707
FRA,MAR,2019,Potatoes,Dehydrated,337709,72.689
MAR,EGY,2009,Potatoes,Dehydrated,306472,73.697266
YEM,EGY,2013,Potatoes,Frozen,75054,72.592
CYP,EGY,2006,Potatoes,Frozen,53350,72.03
DNK,MAR,2010,Potatoes,Fresh,38129,72
MAR,EGY,2010,Potatoes,Dehydrated,434141,88.827
SVK,MAR,2015,Potatoes,Fresh,45304,71.878
BRA,EGY,2008,Potatoes,Dehydrated,126012,71.818
BGR,EGY,2017,Potatoes,Dehydrated,132060,71.759
TUN,DZA,2022,Potatoes,Dehydrated,233302,71.384
IND,EGY,2008,Potatoes,Dehydrated,97655,71.38
MRT,DZA,2022,Potatoes,Frozen,4958,71.2
SVK,EGY,2011,Potatoes,Dehydrated,231346,70.989
BHR,DZA,2016,Potatoes,Fresh,31367,70.7
FRA,DZA,2020,Potatoes,Fresh,21895,70.3
JPN,EGY,2015,Potatoes,Dehydrated,518029,70.272
UGA,KEN,2019,Potatoes,Dehydrated,393688,70.73647
POL,EGY,2014,Potatoes,Frozen,170497,74.453
MKD,EGY,2018,Potatoes,Fresh,24755,69.905
IRL,EGY,2019,Potatoes,Fresh,153480,69.846
JPN,EGY,2009,Potatoes,Dehydrated,240818,69.71
CHE,EGY,2018,Potatoes,Dehydrated,425928,69.649
BGR,EGY,2019,Potatoes,Dehydrated,100584,69.49
CHN,EGY,2015,Potatoes,Frozen,56877,69.12
UGA,EGY,2018,Potatoes,Fresh,71007,69.012
ITA,EGY,2007,Potatoes,Frozen,68820,92
SVK,MAR,2014,Potatoes,Fresh,38828,68.975
CHE,MAR,2011,Potatoes,Fresh,45805,68.96
JPN,EGY,2012,Potatoes,Dehydrated,475751,68.926
AGO,EGY,2021,Potatoes,Dehydrated,151270,94.849
TUN,EGY,2014,Potatoes,Dehydrated,281786,68.51
JPN,EGY,2011,Potatoes,Dehydrated,495361,68.251
TZA,KEN,2024,Potatoes,Dehydrated,274626,68.2306
BGR,EGY,2015,Potatoes,Dehydrated,115253,68.21
FIN,EGY,2014,Potatoes,Dehydrated,240114,68.202
AUT,EGY,2012,Potatoes,Dehydrated,256829,68.188
CAN,EGY,2010,Potatoes,Dehydrated,310491,68.076
JPN,EGY,2003,Potatoes,Dehydrated,191655,68.026
ESP,DZA,2021,Potatoes,Fresh,15842,68
FIN,EGY,2016,Potatoes,Dehydrated,212088,67.985
CHL,EGY,2020,Potatoes,Dehydrated,161589,67.813615
ARG,EGY,2014,Potatoes,Dehydrated,132491,67.78
CHE,EGY,2020,Potatoes,Dehydrated,405890,67.453
GHA,MAR,2018,Potatoes,Fresh,21533,67.447
BEL,MAR,2014,Potatoes,Fresh,46696,67.36075
JPN,EGY,2014,Potatoes,Dehydrated,472029,66.846
CAN,MAR,2007,Potatoes,Dehydrated,215245,66.985
JPN,EGY,2023,Potatoes,Dehydrated,232228,66.734
CHE,EGY,2011,Potatoes,Fresh,81855,66.43
BEL,EGY,2012,Potatoes,Dehydrated,222649,139.813
POL,MAR,2024,Potatoes,Fresh,221844,66.23
ITA,EGY,2005,Potatoes,Dehydrated,84176,66.195
DEU,EGY,2011,Seed Potatoes,Seed,36828,66.15
BLR,EGY,2010,Potatoes,Fresh,50300,66.1
KEN,EGY,2017,Potatoes,Frozen,71347,66
GRC,EGY,2023,Potatoes,Frozen,119599,106
NOR,MAR,2008,Potatoes,Dehydrated,254490,66
GBR,EGY,2009,Potatoes,Dehydrated,154230,116.731
CIV,EGY,2024,Potatoes,Frozen,23650,65.92
CAN,MAR,2011,Potatoes,Dehydrated,211545,65.983
FIN,EGY,2017,Potatoes,Dehydrated,204978,65.800836
HUN,EGY,2011,Potatoes,Dehydrated,175000,65.8
ESP,MAR,2019,Potatoes,Dehydrated,133865,65.795832
GBR,EGY,2015,Potatoes,Dehydrated,194357,65.794
BGR,EGY,2014,Potatoes,Dehydrated,127469,65.67
JPN,EGY,2002,Potatoes,Frozen,62546,65.622
IDN,EGY,2019,Potatoes,Frozen,57342,65.52
FIN,EGY,2020,Potatoes,Dehydrated,209765,65.803238
GRC,EGY,2018,Potatoes,Dehydrated,105683,65.376
BEL,EGY,2024,Seed Potatoes,Seed,67438,65.3
BEN,MAR,2019,Potatoes,Fresh,20660,64.85
DEU,MAR,2005,Seed Potatoes,Seed,31000,64.8
ITA,EGY,2004,Potatoes,Dehydrated,100383,78.284
SVN,MAR,2014,Potatoes,Fresh,45779,64.712
CHL,EGY,2006,Potatoes,Dehydrated,123070,64.63
UGA,KEN,2011,Potatoes,Dehydrated,243004,86.067
PAK,EGY,2016,Potatoes,Frozen,99518,74.5
KWT,EGY,2010,Potatoes,Dehydrated,115734,64.82
COL,EGY,2019,Potatoes,Dehydrated,96329,64.38045
FIN,EGY,2018,Potatoes,Dehydrated,173956,64.508869
CAN,MAR,2013,Potatoes,Dehydrated,249924,67.416
SWE,EGY,2024,Potatoes,Dehydrated,521971,108.939054
GRC,EGY,2020,Potatoes,Dehydrated,122544,79.406
MDA,EGY,2020,Potatoes,Fresh,44701,63.5
GBR,EGY,2002,Potatoes,Dehydrated,93517,63.423
CAN,MAR,2014,Potatoes,Dehydrated,274183,66.839
FRA,MAR,2016,Potatoes,Dehydrated,228032,63.301
SWE,EGY,2023,Potatoes,Dehydrated,481991,85.097714
LTU,EGY,2016,Potatoes,Dehydrated,110917,63.045
ARE,EGY,2015,Potatoes,Dehydrated,109301,93.127
QAT,EGY,2007,Potatoes,Dehydrated,125685,125.8
KEN,EGY,2006,Potatoes,Dehydrated,35925,63
ROM,EGY,2008,Potatoes,Dehydrated,85780,71
GBR,EGY,2011,Potatoes,Dehydrated,227423,116.722
CHL,EGY,2024,Potatoes,Dehydrated,214384,62.9633
JOR,EGY,2003,Potatoes,Dehydrated,34284,62.936
DEU,EGY,2023,Seed Potatoes,Seed,63800,62.76
ARG,EGY,2011,Potatoes,Dehydrated,102140,62.714
YEM,EGY,2006,Potatoes,Frozen,66735,62.697
UKR,MAR,2014,Potatoes,Fresh,57424,62.52
KWT,EGY,2020,Potatoes,Dehydrated,344995,122.5314
AUS,EGY,2004,Potatoes,Dehydrated,160933,62.452
GBR,KEN,2007,Potatoes,Dehydrated,302323,74.221
CAN,MAR,2009,Potatoes,Dehydrated,240187,62.222
FRA,EGY,2003,Potatoes,Fresh,35060,62.2
CHE,EGY,2024,Potatoes,Dehydrated,402577,62.202
KWT,MAR,2018,Potatoes,Fresh,32802,62.161
ITA,MAR,2015,Potatoes,Dehydrated,108155,62.16
CAN,MAR,2015,Potatoes,Dehydrated,230085,62.077
ITA,EGY,2023,Potatoes,Frozen,32754,65.025
ESP,MAR,2010,Seed Potatoes,Seed,20605,62
DEU,EGY,2006,Potatoes,Frozen,42000,62
ESP,MAR,2020,Potatoes,Dehydrated,106367,61.888
ALB,KEN,2003,Potatoes,Fresh,12440,61.8
CHL,EGY,2011,Potatoes,Dehydrated,223850,61.70261
BLR,MAR,2008,Potatoes,Fresh,41600,61.687
HUN,EGY,2015,Potatoes,Dehydrated,200092,61.609
GBR,KEN,2004,Potatoes,Dehydrated,159281,66.38
USA,EGY,2021,Potatoes,Frozen,54125,61.451
CHE,EGY,2021,Potatoes,Dehydrated,439263,61.593
SER,MAR,2011,Potatoes,Fresh,60304,61.38
DEU,MAR,2004,Seed Potatoes,Seed,32000,61.1
CHL,EGY,2022,Potatoes,Dehydrated,163065,60.9515
GTM,EGY,2021,Potatoes,Dehydrated,170380,60.887
EST,MAR,2007,Potatoes,Fresh,48733,60.715
SAU,EGY,2015,Potatoes,Dehydrated,138584,93.07
NGA,MAR,2019,Potatoes,Frozen,33845,60.6
CHL,EGY,2015,Potatoes,Dehydrated,192874,60.5924
AUS,EGY,2002,Potatoes,Dehydrated,126295,75.504
IRL,MAR,2006,Potatoes,Fresh,43011,60.492
BHR,EGY,2009,Potatoes,Fresh,29311,60.479
BFA,MAR,2018,Seed Potatoes,Seed,6478,60.4
DJI,EGY,2021,Potatoes,Dehydrated,81960,60.3605
ISL,EGY,2018,Potatoes,Fresh,68306,60.344
BEL,MAR,2018,Potatoes,Fresh,30782,60.1
ARE,EGY,2017,Potatoes,Dehydrated,154312,112.089
ITA,MAR,2004,Potatoes,Fresh,33174,60
CIV,MAR,2016,Potatoes,Fresh,3306,60
MRT,MAR,2010,Potatoes,Fresh,11960,60
NLD,EGY,2010,Potatoes,Frozen,54357,60
UGA,KEN,2010,Potatoes,Fresh,2596,59.78
BIH,EGY,2004,Potatoes,Fresh,18981,59.7
NLD,EGY,2018,Potatoes,Frozen,69522,59.775
BEL,EGY,2004,Potatoes,Dehydrated,122186,59.652
UGA,KEN,2018,Potatoes,Dehydrated,328950,62.12348
MEX,EGY,2012,Potatoes,Dehydrated,158758,59.485
